text,label,corpus_code
The Prime Minister has declared his determination to work with the provinces this summer to end the yearly feuding over funding and achieve a ten-year agreement on health care.,0,62420_200406
"End the federal government’s double-dipping, by excluding provincial tax credit increases from the federal government’s calculation of film support payments.",0,62320_200810
We need to strengthen Canada’s independent capacity to defend our national sovereignty and security.,2,62623_200601
Banning the sale of all assault rifles and automatic weapons and prohibiting their import.,1,62320_200406
Europe is the largest chemicals market in the world.,0,62110_200810
"Make international institutions like the United Nations, the World Bank, the World Trade Organization and the International Monetary Fund more democratic, transparent and accountable by opening up Canada’s role within them to public and Parliamentary examination and oversight.",1,62320_200810
"*Allocate one cent from GST on an approximate per capita basis to municipal governments for “Green Cities” initiatives,",0,62110_200810
The federal government must take the lead in funding the “greening” of Canada’s cities. (For more details also see the section on government: Federal-Municipal Relations.),0,62110_200810
Repeal section 745.6 of the Criminal Code – the so-called “Faint Hope Clause” – that allows a criminal serving a life sentence to apply for early parole.,2,62623_200601
"and shift the direction of international trade away from free trade to fair trade focusing on the global protection of human rights, labour standards, cultural diversity, and ecosystems.",1,62110_200810
"Put the top priority on executing existing and new deportation orders against individuals with criminal records, connections to terrorist organizations, or organized crime.",2,62623_200601
It is playing a critical role in democratizing communications and society as a whole.,1,62110_200810
We must be innovative.,1,62320_200810
"That means encouraging behaviour that benefits our society, like hard work and ingenuity,",0,62420_200810
"Government should help all businesses to create jobs by keeping taxes low and creating a strong economic climate, not help a select few with special favours.",2,62623_200406
New Canadians are a source of incredible skills and potential for our country.,2,62110_200810
